SEXO, SEDE, CODIGO DEL PROGRAMA, PROGRAMA, CODIGO DE LA FACULTAD FACULTAD, FACULTAD, CODIGO DEL PAIS, PAIS NACIMIENTO, COD_DEPTO_NACE, DEPARTAMENTO_NACE, COD_MUNI_NACE, NOMBRE_MUNI_NACE, COD_PAIS_VIVE, PAIS_VIVE, COD_DEPTO_VIVE, DEPARTAMENTO_VIVE, COD_MUNI_VIVE, NOMBRE_MUNI_VIVE, CREDITOS_ULTIM_SEMEST_MATRIC, SEMESTRE_INICIA_PROGRAMA, CRED_CURS_PROG , CRED_APROB_PROG, PROMEDIO_SEMESTRE, PROMEDIO_PROGRAMA
FEME, YARUMAL, 773, TEC REG FARMACIA -YARUMAL, 40, FAC CIEN FARMACÉUTI Y ALI, 46, COLOMBIA, 5, ANTIOQUIA, 887, YARUMAL, 46, COLOMBIA, 5, ANTIOQUIA, 887, YARUMAL, 16, 20181, 17, 17, 4.02, 4.02

MASC, MEDELLIN, 537, ING AMBIENTAL, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 5, ANTIOQUIA, 172, CHIGORODO, 46, COLOMBIA, 5, ANTIOQUIA, 172, CHIGORODO, 9, 20181, 8, 8, 3.75, 3.75

MASC, CAUCASIA, 315, PSICOLOGÍA - CAUCASIA, 9, FAC CCIAS SOCIALES Y HUM., 46, COLOMBIA, 8, ATLANTICO, 638, SABANALARGA, 46, COLOMBIA, 5, ANTIOQUIA, 154, CAUCASIA, 24, 20162, 94, 94, 4.02, 3.89

FEME, SONSON, 341, COMU SOCIAL PER - SONSÓN, 12, FAC DE COMUNICACIONES, 46, COLOMBIA, 25, CUNDINAMARCA, 999, DESCONOCIDO, 46, COLOMBIA, 27, CHOCO, 75, BAHIA SOLANO, 24, 20171, 62, 62, 4.25, 3.89

FEME, MEDELLIN, 537, ING AMBIENTAL, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 76, VALLE, 1, CALI, 46, COLOMBIA, 5, ANTIOQUIA, 1, MEDELLIN, 20, 20141, 124, 114, 4.32, 3.88

MASC, MEDELLIN, 514, ING INDUSTRIAL, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 5, ANTIOQUIA, 649, SAN CARLOS, 46, COLOMBIA, 5, ANTIOQUIA, 887, YARUMAL, 12, 20141, 131, 127, 4.06, 4.02

MASC, MEDELLIN, 536, ING TELECOMUNICACIONES, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 5, ANTIOQUIA, 284, FRONTINO, 46, COLOMBIA, 5, ANTIOQUIA, 1, MEDELLIN, 4, 20111, 201, 196, 3.8, 3.71

MASC, MEDELLIN, 514, ING INDUSTRIAL, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 5, ANTIOQUIA, 1, MEDELLIN, 46, COLOMBIA, 5, ANTIOQUIA, 360, ITAGUI, 15, 20142, 108, 108, 4.37, 4.29

FEME, AMALFI, 354, DERECHO - AMALFI, 10, FACULTAD DE DERECHO, 46, COLOMBIA, 5, ANTIOQUIA, 31, AMALFI, 46, COLOMBIA, 5, ANTIOQUIA, 31, AMALFI, 17, 20141, 179, 179, 4.34, 4.2

FEME, CAUCASIA, 121, CONTADURÍA - CAUCASIA, 15, FACULTAD CCIAS ECONÓMICAS, 46, COLOMBIA, 5, ANTIOQUIA, 628, SABANALARGA, 46, COLOMBIA, 5, ANTIOQUIA, 120, CACERES, 17, 20162, 67, 67, 4.37, 4.03

FEME, CAUCASIA, 315, PSICOLOGÍA - CAUCASIA, 9, FAC CCIAS SOCIALES Y HUM., 46, COLOMBIA, 23, CORDOBA, 675, SAN BERNARDO DE, 46, COLOMBIA, 5, ANTIOQUIA, 154, CAUCASIA, 8, 20141, 188, 188, 4.26, 3.97

FEME, STAFEANT, 945, TEC GEST SALUD-STA F ANT, 70, FAC DE SALUD PÚBLICA, 46, COLOMBIA, 5, ANTIOQUIA, 42, STA FE DE ANT, 46, COLOMBIA, 5, ANTIOQUIA, 42, STA FE DE ANT, 19, 20171, 53, 53, 4.29, 4.07

FEME, MEDELLIN, 514, ING INDUSTRIAL, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 13, BOLIVAR, 1, CARTAGENA, 46, COLOMBIA, 5, ANTIOQUIA, 154, CAUCASIA, 15, 20172, 20, 14, 3.4, 3.19

FEME, APARTADO, 342, SOCIOLOGÍA - APARTADÓ, 9, FAC CCIAS SOCIALES Y HUM., 46, COLOMBIA, 5, ANTIOQUIA, 837, TURBO, 46, COLOMBIA, 5, ANTIOQUIA, 45, APARTADO, 20, 20172, 44, 40, 3.27, 3.41

FEME, APARTADO, 342, SOCIOLOGÍA - APARTADÓ, 9, FAC CCIAS SOCIALES Y HUM., 46, COLOMBIA, 5, ANTIOQUIA, 45, APARTADO, 46, COLOMBIA, 5, ANTIOQUIA, 45, APARTADO, 22, 20161, 114, 110, 4.3, 4.3

FEME, MEDELLIN, 514, ING INDUSTRIAL, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 5, ANTIOQUIA, 615, RIONEGRO, 46, COLOMBIA, 5, ANTIOQUIA, 615, RIONEGRO, 12, 20132, 121, 111, 4.1, 3.83

FEME, CARMENVI, 901, NUTRIC Y DIETÉTICA -CARM, 80, ESC NUTRICIÓN Y DIETÉTICA, 46, COLOMBIA, 5, ANTIOQUIA, 615, RIONEGRO, 46, COLOMBIA, 5, ANTIOQUIA, 615, RIONEGRO, 12, 20142, 41, 46, 4.12, 4.28

FEME, CARMENVI, 715, ING. AGROPECUARIA-C VIBOR, 50, FAC CIENCIAS AGRARIAS, 46, COLOMBIA, 5, ANTIOQUIA, 541, EL PEÑOL, 46, COLOMBIA, 5, ANTIOQUIA, 541, EL PEÑOL, 16, 20131, 168, 165, 4.7, 3.95

FEME, AMALFI, 354, DERECHO - AMALFI, 10, FACULTAD DE DERECHO, 46, COLOMBIA, 5, ANTIOQUIA, 736, SEGOVIA, 46, COLOMBIA, 5, ANTIOQUIA, 736, SEGOVIA, 17, 20141, 179, 179, 4.46, 4.22

FEME, MEDELLIN, 506, ING DE SISTEMAS, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 5, ANTIOQUIA, 1, MEDELLIN, 46, COLOMBIA, 5, ANTIOQUIA, 480, MUTATA, 21, 20161, 69, 69, 4.48, 4.28

FEME, ANDES, 330, TRABAJO SOCIAL - ANDES, 9, FAC CCIAS SOCIALES Y HUM., 46, COLOMBIA, 68, SANTANDER, 755, SOCORRO, 46, COLOMBIA, 5, ANTIOQUIA, 34, ANDES, 18, 20171, 50, 50, 4.53, 4.38

FEME, MEDELLIN, 506, ING DE SISTEMAS, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 5, ANTIOQUIA, 1, MEDELLIN, 46, COLOMBIA, 5, ANTIOQUIA, 656, SAN JERONIMO, 12, 20171, 39, 18, 2.8, 2.92

FEME, MEDELLIN, 514, ING INDUSTRIAL, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 5, ANTIOQUIA, 1, MEDELLIN, 46, COLOMBIA, 5, ANTIOQUIA, 1, MEDELLIN, 12, 20171, 92, 94, 4.26, 3.97

FEME, CAREPA, 356, DERECHO - CAREPA, 10, FACULTAD DE DERECHO, 46, COLOMBIA, 5, ANTIOQUIA, 4, ABRIAQUI, 46, COLOMBIA, 5, ANTIOQUIA, 88, BELLO, 20, 20162, 82, 82, 3.92, 3.94

FEME, MEDELLIN, 514, ING INDUSTRIAL, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 5, ANTIOQUIA, 649, SAN CARLOS, 46, COLOMBIA, 5, ANTIOQUIA, 376, LA CEJA, 19, 20162, 54, 43, 3.13, 3.52

MASC, MEDELLIN, 506, ING DE SISTEMAS, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 5, ANTIOQUIA, 736, SEGOVIA, 46, COLOMBIA, 5, ANTIOQUIA, 88, BELLO, 17, 20141, 167, 155, 3.39, 4

MASC, ANDES, 924, GEST ECOL-TURISMO-ANDES, 17, CORPORACIÓN AMBIENTAL, 46, COLOMBIA, 5, ANTIOQUIA, 34, ANDES, 46, COLOMBIA, 5, ANTIOQUIA, 34, ANDES, 4, 20171, 102, 98, 3.77, 3.88

MASC, MEDELLIN, 514, ING INDUSTRIAL, 25, FACULTAD DE INGENIERÍA, 233, VENEZUELA, 3, CARACAS, 1, CARACAS, 46, COLOMBIA, 5, ANTIOQUIA, 212, COPACABANA, 14, 20112, 130, 104, 3.99, 3.26

MASC, APARTADO, 119, ADMINIST DE EMPRESA-APART, 15, FACULTAD CCIAS ECONÓMICAS, 46, COLOMBIA, 5, ANTIOQUIA, 45, APARTADO, 46, COLOMBIA, 5, ANTIOQUIA, 45, APARTADO, 18, 20181, 17, 17, 4.23, 4.23

MASC, STAFEANT, 945, TEC GEST SALUD-STA F ANT, 70, FAC DE SALUD PÚBLICA, 46, COLOMBIA, 5, ANTIOQUIA, 1, MEDELLIN, 46, COLOMBIA, 5, ANTIOQUIA, 44, ANZA, 19, 20171, 53, 49, 3.98, 3.62

MASC, MEDELLIN, 506, ING DE SISTEMAS, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 5, ANTIOQUIA, 1, MEDELLIN, 46, COLOMBIA, 5, ANTIOQUIA, 1, MEDELLIN, 17, 20132, 105, 104, 2.8, 3.77

MASC, MEDELLIN, 506, ING DE SISTEMAS, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 5, ANTIOQUIA, 45, APARTADO, 46, COLOMBIA, 5, ANTIOQUIA, 45, APARTADO, 20, 20151, 95, 71, 3.68, 3.32

MASC, CARMENVI, 782, CIENCIAS CULIN-CARMEN VIB, 40, FAC CIEN FARMACÉUTI Y ALI, 46, COLOMBIA, 11, BOGOTA D.E., 1, SANTAFE DE BOGO, 46, COLOMBIA, 5, ANTIOQUIA, 615, RIONEGRO, 14, 20172, 36, 36, 4.38, 4.44

MASC, AMALFI, 1646, LIC HUMANIDADES L CAST-AM, 20, FACULTAD DE EDUCACIÓN, 46, COLOMBIA, 5, ANTIOQUIA, 736, SEGOVIA, 46, COLOMBIA, 5, ANTIOQUIA, 31, AMALFI, 18, 20171, 56, 56, 4.03, 4.07

MASC, MEDELLIN, 506, ING DE SISTEMAS, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 5, ANTIOQUIA, 1, MEDELLIN, 46, COLOMBIA, 5, ANTIOQUIA, 1, MEDELLIN, 23, 20181, 19, 74, 3.53, 3.53

MASC, MEDELLIN, 514, ING INDUSTRIAL, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 5, ANTIOQUIA, 129, CALDAS, 46, COLOMBIA, 5, ANTIOQUIA, 1, MEDELLIN, 12, 20182, 0, 19, 9.99, 9.99

MASC, MEDELLIN, 514, ING INDUSTRIAL, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 5, ANTIOQUIA, 1, MEDELLIN, 46, COLOMBIA, 5, ANTIOQUIA, 1, MEDELLIN, 12, 20131, 110, 98, 3.87, 3.7

MASC, MEDELLIN, 506, ING DE SISTEMAS, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 11, BOGOTA D.E., 1, SANTAFE DE BOGO, 46, COLOMBIA, 5, ANTIOQUIA, 1, MEDELLIN, 16, 20121, 190, 161, 3.53, 3.56

MASC, MEDELLIN, 537, ING AMBIENTAL, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 5, ANTIOQUIA, 154, CAUCASIA, 46, COLOMBIA, 5, ANTIOQUIA, 154, CAUCASIA, 8, 20142, 45, 29, 2.95, 3.17

MASC, CAUCASIA, 716, ING.AGROPECUARIA-CAUCASIA, 50, FAC CIENCIAS AGRARIAS, 46, COLOMBIA, 23, CORDOBA, 855, VALENCIA, 46, COLOMBIA, 5, ANTIOQUIA, 154, CAUCASIA, 14, 20162, 54, 48, 3.53, 3.49

FEME, ANDES, 330, TRABAJO SOCIAL - ANDES, 9, FAC CCIAS SOCIALES Y HUM., 46, COLOMBIA, 5, ANTIOQUIA, 34, ANDES, 46, COLOMBIA, 5, ANTIOQUIA, 34, ANDES, 18, 20171, 50, 50, 4.31, 4.1

FEME, APARTADO, 119, ADMINIST DE EMPRESA-APART, 15, FACULTAD CCIAS ECONÓMICAS, 46, COLOMBIA, 5, ANTIOQUIA, 45, APARTADO, 46, COLOMBIA, 5, ANTIOQUIA, 45, APARTADO, 18, 20181, 17, 14, 3.22, 3.22

MASC, CAREPA, 719, ING. AGROPECUARIA - CAREP, 50, FAC CIENCIAS AGRARIAS, 46, COLOMBIA, 5, ANTIOQUIA, 45, APARTADO, 46, COLOMBIA, 5, ANTIOQUIA, 172, CHIGORODO, 15, 20181, 17, 14, 3.41, 3.41

MASC, CAREPA, 523, INGE BIOQUÍMICA-URABÁ, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 5, ANTIOQUIA, 45, APARTADO, 46, COLOMBIA, 5, ANTIOQUIA, 147, CAREPA, 18, 20181, 16, 13, 3.42, 3.42

MASC, APARTADO, 545, INGENIERÍA CIVIL-APARTADÓ, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 5, ANTIOQUIA, 45, APARTADO, 46, COLOMBIA, 5, ANTIOQUIA, 45, APARTADO, 18, 20171, 60, 53, 4.25, 3.62

MASC, APARTADO, 120, CONTADURÍA - APARTADÓ, 15, FACULTAD CCIAS ECONÓMICAS, 46, COLOMBIA, 5, ANTIOQUIA, 45, APARTADO, 46, COLOMBIA, 5, ANTIOQUIA, 837, TURBO, 21, 20152, 103, 103, 4.1, 4.01

FEME, APARTADO, 545, INGENIERÍA CIVIL-APARTADÓ, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 5, ANTIOQUIA, 45, APARTADO, 46, COLOMBIA, 5, ANTIOQUIA, 45, APARTADO, 19, 20181, 10, 10, 3.44, 3.44

FEME, TURBO, 950, ECOL ZONAS COSTERAS-TURBO, 17, CORPORACIÓN AMBIENTAL, 46, COLOMBIA, 5, ANTIOQUIA, 45, APARTADO, 46, COLOMBIA, 5, ANTIOQUIA, 837, TURBO, 9, 20171, 27, 18, 2.86, 2.77

FEME, CAUCASIA, 121, CONTADURÍA - CAUCASIA, 15, FACULTAD CCIAS ECONÓMICAS, 46, COLOMBIA, 5, ANTIOQUIA, 120, CACERES, 46, COLOMBIA, 5, ANTIOQUIA, 120, CACERES, 17, 20171, 37, 25, 2.82, 2.9

FEME, CAUCASIA, 1644, LIC EN EDUC ESPECIAL-CAUC, 20, FACULTAD DE EDUCACIÓN, 46, COLOMBIA, 5, ANTIOQUIA, 120, CACERES, 46, COLOMBIA, 5, ANTIOQUIA, 120, CACERES, 19, 20181, 18, 18, 3.52, 3.52

MASC, ANDES, 114, CONTADURÍA - ANDES, 15, FACULTAD CCIAS ECONÓMICAS, 46, COLOMBIA, 5, ANTIOQUIA, 101, BOLIVAR, 46, COLOMBIA, 5, ANTIOQUIA, 101, BOLIVAR, 17, 20172, 33, 33, 4.03, 4.08

FEME, CARMENVI, 705, MEDIC VETERINAR-CARMEN V., 50, FAC CIENCIAS AGRARIAS, 46, COLOMBIA, 5, ANTIOQUIA, 615, RIONEGRO, 46, COLOMBIA, 5, ANTIOQUIA, 615, RIONEGRO, 11, 20171, 55, 44, 3.49, 3.67

FEME, CARMENVI, 117, DLLO TERRITORIAL-CARMEN, 15, FACULTAD CCIAS ECONÓMICAS, 46, COLOMBIA, 5, ANTIOQUIA, 364, JARDIN, 46, COLOMBIA, 5, ANTIOQUIA, 440, MARINILLA, 15, 20181, 15, 13, 3.47, 3.47

FEME, CAUCASIA, 121, CONTADURÍA - CAUCASIA, 15, FACULTAD CCIAS ECONÓMICAS, 46, COLOMBIA, 5, ANTIOQUIA, 154, CAUCASIA, 46, COLOMBIA, 5, ANTIOQUIA, 154, CAUCASIA, 17, 20171, 46, 41, 3.61, 3.36

MASC, CAUCASIA, 121, CONTADURÍA - CAUCASIA, 15, FACULTAD CCIAS ECONÓMICAS, 46, COLOMBIA, 5, ANTIOQUIA, 154, CAUCASIA, 46, COLOMBIA, 23, CORDOBA, 350, LA APARTADA (LA, 17, 20162, 71, 67, 3.73, 3.58

FEME, CAREPA, 523, INGE BIOQUÍMICA-URABÁ, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 5, ANTIOQUIA, 490, NECOCLI, 46, COLOMBIA, 5, ANTIOQUIA, 837, TURBO, 11, 20172, 21, 15, 3.23, 3.08

MASC, CAREPA, 543, TEC AGROINDUSTRIAL-URABÁ, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 5, ANTIOQUIA, 147, CAREPA, 46, COLOMBIA, 5, ANTIOQUIA, 147, CAREPA, 12, 20171, 43, 40, 3.66, 3.56

MASC, YARUMAL, 773, TEC REG FARMACIA -YARUMAL, 40, FAC CIEN FARMACÉUTI Y ALI, 46, COLOMBIA, 5, ANTIOQUIA, 887, YARUMAL, 46, COLOMBIA, 5, ANTIOQUIA, 887, YARUMAL, 16, 20181, 17, 15, 3.31, 3.31

FEME, CAUCASIA, 1644, LIC EN EDUC ESPECIAL-CAUC, 20, FACULTAD DE EDUCACIÓN, 46, COLOMBIA, 5, ANTIOQUIA, 895, ZARAGOZA, 46, COLOMBIA, 5, ANTIOQUIA, 895, ZARAGOZA, 18, 20142, 143, 143, 4.22, 4.19

FEME, TURBO, 1679, LIC PEDAG INFANTIL-TURBO, 20, FACULTAD DE EDUCACIÓN, 46, COLOMBIA, 5, ANTIOQUIA, 837, TURBO, 46, COLOMBIA, 5, ANTIOQUIA, 837, TURBO, 16, 20152, 107, 107, 4.26, 4.27

MASC, CARMENVI, 546, ING. AEROES-CARMENVIBORAL, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 15, BOYACA, 516, PAIPA, 46, COLOMBIA, 5, ANTIOQUIA, 615, RIONEGRO, 18, 20182, 0, 8, 9.99, 9.99

FEME, MEDELLIN, 514, ING INDUSTRIAL, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 23, CORDOBA, 555, PLANETA RICA, 46, COLOMBIA, 23, CORDOBA, 555, PLANETA RICA, 16, 20181, 9, 6, 3.83, 3.83

MASC, P-BERRIO, 309, PSICOLOGÍA - PTO. BERRIO, 9, FAC CCIAS SOCIALES Y HUM., 46, COLOMBIA, 68, SANTANDER, 1, BUCARAMANGA, 46, COLOMBIA, 5, ANTIOQUIA, 670, SAN ROQUE, 24, 20181, 24, 24, 3.6, 3.6

FEME, MEDELLIN, 537, ING AMBIENTAL, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 50, META, 1, VILLAVICENCIO, 46, COLOMBIA, 95, GUAVIARE, 200, MIRAFLORES, 16, 20171, 45, 33, 2.87, 3.21

MASC, APARTADO, 338, COMU SOCIAL PER - APARTAD, 12, FAC DE COMUNICACIONES, 46, COLOMBIA, 5, ANTIOQUIA, 42, STA FE DE ANT, 46, COLOMBIA, 5, ANTIOQUIA, 234, DABEIBA, 23, 20181, 22, 22, 4.19, 4.19

MASC, CAUCASIA, 716, ING.AGROPECUARIA-CAUCASIA, 50, FAC CIENCIAS AGRARIAS, 46, COLOMBIA, 5, ANTIOQUIA, 154, CAUCASIA, 46, COLOMBIA, 5, ANTIOQUIA, 154, CAUCASIA, 18, 20161, 90, 87, 4.05, 3.75

FEME, ANDES, 114, CONTADURÍA - ANDES, 15, FACULTAD CCIAS ECONÓMICAS, 46, COLOMBIA, 5, ANTIOQUIA, 364, JARDIN, 46, COLOMBIA, 5, ANTIOQUIA, 364, JARDIN, 16, 20181, 17, 17, 3.7, 3.7

FEME, SONSON, 717, ING. AGROPECUARIA-SONSÓN, 50, FAC CIENCIAS AGRARIAS, 46, COLOMBIA, 5, ANTIOQUIA, 756, SONSON, 46, COLOMBIA, 5, ANTIOQUIA, 756, SONSON, 6, 20171, 51, 51, 4.49, 4.4

FEME, ANDES, 114, CONTADURÍA - ANDES, 15, FACULTAD CCIAS ECONÓMICAS, 46, COLOMBIA, 5, ANTIOQUIA, 360, ITAGUI, 46, COLOMBIA, 5, ANTIOQUIA, 209, CONCORDIA, 16, 20181, 17, 17, 3.64, 3.64

MASC, TURBO, 1679, LIC PEDAG INFANTIL-TURBO, 20, FACULTAD DE EDUCACIÓN, 46, COLOMBIA, 5, ANTIOQUIA, 837, TURBO, 46, COLOMBIA, 5, ANTIOQUIA, 837, TURBO, 17, 20152, 89, 87, 4.51, 4.24

MASC, ANDES, 710, ING. AGROPECUARIA-ANDES, 50, FAC CIENCIAS AGRARIAS, 46, COLOMBIA, 5, ANTIOQUIA, 34, ANDES, 46, COLOMBIA, 5, ANTIOQUIA, 34, ANDES, 15, 20181, 17, 14, 3.38, 3.38

FEME, APARTADO, 545, INGENIERÍA CIVIL-APARTADÓ, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 23, CORDOBA, 555, PLANETA RICA, 46, COLOMBIA, 5, ANTIOQUIA, 45, APARTADO, 11, 20181, 20, 16, 3.2, 3.2

FEME, ANDES, 710, ING. AGROPECUARIA-ANDES, 50, FAC CIENCIAS AGRARIAS, 46, COLOMBIA, 5, ANTIOQUIA, 34, ANDES, 46, COLOMBIA, 5, ANTIOQUIA, 34, ANDES, 12, 20181, 8, 8, 3.91, 3.91

MASC, APARTADO, 790, MICRO INDUS-AMB- APARTADÓ, 45, ESCUELA DE MICROBIOLOGÍA, 46, COLOMBIA, 5, ANTIOQUIA, 51, ARBOLETES, 46, COLOMBIA, 5, ANTIOQUIA, 51, ARBOLETES, 13, 20162, 74, 71, 3.18, 3.41

FEME, APARTADO, 1687, LIC. MAT-FÍSICA - APARTAD, 20, FACULTAD DE EDUCACIÓN, 46, COLOMBIA, 17, CALDAS, 614, RIOSUCIO, 46, COLOMBIA, 5, ANTIOQUIA, 490, NECOCLI, 24, 20142, 136, 131, 4.13, 3.84

MASC, TURBO, 540, ING. OCEANOGRÁFICA-TURBO, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 5, ANTIOQUIA, 45, APARTADO, 46, COLOMBIA, 5, ANTIOQUIA, 45, APARTADO, 19, 20161, 72, 60, 3.59, 3.49

FEME, APARTADO, 545, INGENIERÍA CIVIL-APARTADÓ, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 5, ANTIOQUIA, 172, CHIGORODO, 46, COLOMBIA, 5, ANTIOQUIA, 172, CHIGORODO, 12, 20181, 8, 4, 3, 3

FEME, ANDES, 114, CONTADURÍA - ANDES, 15, FACULTAD CCIAS ECONÓMICAS, 46, COLOMBIA, 5, ANTIOQUIA, 91, BETANIA, 46, COLOMBIA, 5, ANTIOQUIA, 91, BETANIA, 20, 20151, 125, 121, 3.33, 3.59

FEME, ANDES, 114, CONTADURÍA - ANDES, 15, FACULTAD CCIAS ECONÓMICAS, 46, COLOMBIA, 5, ANTIOQUIA, 364, JARDIN, 46, COLOMBIA, 5, ANTIOQUIA, 364, JARDIN, 19, 20142, 145, 144, 3.9, 3.84

FEME, MEDELLIN, 514, ING INDUSTRIAL, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 5, ANTIOQUIA, 1, MEDELLIN, 46, COLOMBIA, 5, ANTIOQUIA, 1, MEDELLIN, 12, 20181, 9, 44, 2.87, 2.87

FEME, APARTADO, 120, CONTADURÍA - APARTADÓ, 15, FACULTAD CCIAS ECONÓMICAS, 46, COLOMBIA, 5, ANTIOQUIA, 837, TURBO, 46, COLOMBIA, 5, ANTIOQUIA, 837, TURBO, 18, 20161, 83, 79, 4.03, 4.04

MASC, CARMENVI, 546, ING. AEROES-CARMENVIBORAL, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 5, ANTIOQUIA, 1, MEDELLIN, 46, COLOMBIA, 5, ANTIOQUIA, 1, MEDELLIN, 10, 20172, 33, 36, 3.64, 3.87

FEME, AMALFI, 354, DERECHO - AMALFI, 10, FACULTAD DE DERECHO, 46, COLOMBIA, 5, ANTIOQUIA, 31, AMALFI, 46, COLOMBIA, 5, ANTIOQUIA, 31, AMALFI, 17, 20141, 179, 179, 4.49, 4.25

MASC, AMALFI, 354, DERECHO - AMALFI, 10, FACULTAD DE DERECHO, 46, COLOMBIA, 5, ANTIOQUIA, 31, AMALFI, 46, COLOMBIA, 5, ANTIOQUIA, 31, AMALFI, 17, 20141, 179, 179, 4.18, 4.14

FEME, AMALFI, 354, DERECHO - AMALFI, 10, FACULTAD DE DERECHO, 46, COLOMBIA, 5, ANTIOQUIA, 31, AMALFI, 46, COLOMBIA, 5, ANTIOQUIA, 31, AMALFI, 17, 20141, 179, 179, 4.28, 4.27

FEME, AMALFI, 1646, LIC HUMANIDADES L CAST-AM, 20, FACULTAD DE EDUCACIÓN, 46, COLOMBIA, 41, HUILA, 298, GARZON, 46, COLOMBIA, 5, ANTIOQUIA, 31, AMALFI, 18, 20171, 56, 56, 4.27, 4.16

MASC, AMALFI, 354, DERECHO - AMALFI, 10, FACULTAD DE DERECHO, 46, COLOMBIA, 5, ANTIOQUIA, 31, AMALFI, 46, COLOMBIA, 5, ANTIOQUIA, 31, AMALFI, 17, 20141, 191, 179, 3.83, 3.73

FEME, AMALFI, 111, ADM DE EMPRESAS- AMALFI, 15, FACULTAD CCIAS ECONÓMICAS, 46, COLOMBIA, 5, ANTIOQUIA, 31, AMALFI, 46, COLOMBIA, 5, ANTIOQUIA, 31, AMALFI, 12, 20122, 160, 150, 4.05, 3.59

FEME, AMALFI, 111, ADM DE EMPRESAS- AMALFI, 15, FACULTAD CCIAS ECONÓMICAS, 46, COLOMBIA, 5, ANTIOQUIA, 837, TURBO, 46, COLOMBIA, 5, ANTIOQUIA, 837, TURBO, 18, 20142, 116, 100, 3.72, 3.55

FEME, AMALFI, 111, ADM DE EMPRESAS- AMALFI, 15, FACULTAD CCIAS ECONÓMICAS, 46, COLOMBIA, 5, ANTIOQUIA, 31, AMALFI, 46, COLOMBIA, 5, ANTIOQUIA, 31, AMALFI, 18, 20141, 146, 132, 3.84, 3.52

FEME, AMALFI, 1646, LIC HUMANIDADES L CAST-AM, 20, FACULTAD DE EDUCACIÓN, 46, COLOMBIA, 5, ANTIOQUIA, 31, AMALFI, 46, COLOMBIA, 5, ANTIOQUIA, 31, AMALFI, 18, 20171, 56, 56, 4.4, 4.29

MASC, MEDELLIN, 506, ING DE SISTEMAS, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 5, ANTIOQUIA, 93, BETULIA, 46, COLOMBIA, 5, ANTIOQUIA, 93, BETULIA, 15, 20152, 99, 81, 2.79, 3.49

MASC, MEDELLIN, 514, ING INDUSTRIAL, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 23, CORDOBA, 68, AYAPEL, 46, COLOMBIA, 5, ANTIOQUIA, 1, MEDELLIN, 6, 20132, 128, 128, 4.18, 4.08

FEME, MEDELLIN, 506, ING DE SISTEMAS, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 5, ANTIOQUIA, 1, MEDELLIN, 46, COLOMBIA, 5, ANTIOQUIA, 1, MEDELLIN, 8, 20182, 0, 43, 9.99, 9.99

FEME, MEDELLIN, 537, ING AMBIENTAL, 25, FACULTAD DE INGENIERÍA, 46, COLOMBIA, 5, ANTIOQUIA, 885, YALI, 46, COLOMBIA, 15, BOYACA, 572, PUERTO BOYACA, 16, 20132, 170, 150, 4.15, 3.71

